name|address|comment|comment_rate
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Fast food version pizzeria. Recommandable en sortant de soirée bien alcoolisée pour ne pas être trop regardant sur la qualité !| 1 étoile 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 4 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Bon et pas cher. Bien garnis. Top| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Super bonne pizza. Je recommande à 200%| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Super| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Superbe pizza best of 20 eme| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Petite pizzeria en retrait de la rue d'Avron ou l'on peut emporter ou déguster sur place d'excellentes pizzas au rapport qualité-prix tout aussi excellent !👍 l'accueil y est très sympathique,| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|"Un accueil toujours super ! Des pizzas génial et maintenant des pâtes à tomber !
Une équipe toujours aussi efficace, rapide et sympa depuis des années ! Rapport qualité prix extra.
Je recommande chaudement"| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Le meilleur depuis des années dans le quartier, ceux qui mange encore à Domino's vous ratez qqchose hein| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Très bonne pizzeria !| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Client depuis des années et jamais déçu, sérieux et professionnel, je recommande 😀| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 4 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 1 étoile 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Propre,et la pizza est superbe| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Excellent| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|"(Traduit par Google) Pizzas 👍

(Avis d'origine)
Pizza 👍"| 4 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Excellent ! La pâte fine et croustillante, lieu très propre et prix raisonnable| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 4 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|Pizza génial je recommande| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Dinapoli Pizza Paris 20.|1 B Rue de la Réunion, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|"(Traduit par Google) Très bonnes pizzas et bien garnies d'ingrédients. Service très amical. Rapide à faire 10min. Et le mieux qu'on a c'est l'offre... 2 pizzas seniors et 2 boissons 17'50.

(Avis d'origine)
Pizza muy buena y bien surtida de ingredientes. Servicio muy amable. Rápidos en hacerlo 10min. Y lo mejor hemos la oferta... 2 pizzas senior y 2 bebidas 17'50."| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Impec| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Très bon accueil et toujours bon| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|"Très accueillant
Très bon
Très rapide
Je ne peux que vous conseiller cette pizzeria"| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|"A éviter, livraison excessivement lente et mensonges répétés au téléphone.
Trop salé, banal."| 1 étoile 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Excellente pizza napolitaine| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Cadre très sympathique,| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|"(Traduit par Google) pizza oufissime!

(Avis d'origine)
pizza oufissime !"| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Bonne pizza, pizzaoilo très sympa je recommande 👍| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Bonnes pizzas, prix corrects surtout à emporter.| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|J y ai mangé ce midi avec mes 2 filles qui ont fini leurs assiettes. C était très bon ! Et très abordable| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Des pizzas simples et bonnes !| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 3 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|"(Traduit par Google) Pizza très savoureuse

(Avis d'origine)
Very tasty pizza"| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Ça fait des années que je commande mes pizza chez eux, pour une pizza achetée la deuxième est offerte.| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Un service parfait, pour une pizza parfaite. Un grand merci.| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Excellentes pizzas, pâte moelleuse, cuites à la perfection, un service agréable et rapide, je recommande!| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 3 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Bonnes pizzas faites maison, avec des bons ingrédients.| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 3 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Pizza bien garnie bonne pâte bien cuite (10/12 euros) service OK serveur sympa. Tiramisu avec beaucoup de crème... 6€ le verre de vin c'est un peu cher !!!| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Pizza mediocre produit congelè trop salè pour 19 euros c est pas bon aucun savoir faire artisanal avec des produits frais !| 1 étoile 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|"Trop bon, service agréable
Merci"| 4 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|"J'ai commandé une seule fois en livraison chez eux alors mon avis est à prendre avec du recul mais j'ai été moyennement satisfait.

Ma petite amie et sa mère où toutes les deux eu des crampes d'estomac le lendemain... Quant à moi, la pizza que j'ai pris m'a moyennement plu.

Je ne dis pas que cette pizzeria est mauvaise mais seulement que nous n'avons. peut être, pas du avoir de chance ce soir là..."| 3 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|J'ai eu la chance de goûter toutes les variétés de Pizza que propose cette pizzeria, je vous dis que c'est juste un délice. Très fraîches très goûteuses des pizzas merveilleuses. Je recommande vivement.| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|Attention le numéro de téléphone n'est pas le bon, mais les Pizza de villa Cézar son très délicieux et fraiche| 5 étoiles 
Pizzeria Paris 20 - Villa Cesar.|94 Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"(Traduit par Google) Pizzas et service excellents !

(Avis d'origine)
Exellente Pizza et service!"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Excellent| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Franchement la pizza est vraiment délicieuse et le personnel sot vraiment gentil je recommande vivement| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"(Traduit par Google) Délicieuse pizza, service vraiment sympa

(Avis d'origine)
Delicious pizza, really nice service"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Ça fait le job de la pizza. Ni plus ni moins.| 3 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Très bon accueil et excellentes pizzas| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Très très bonne pizza la pâte est juste magnifique merci chef !| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"(Traduit par Google) Bonne nourriture et bon service. Je ne sais pas ce qu'ils peuvent encore améliorer 👍

(Avis d'origine)
Great food and great service. I don’t know what they can improved further 👍"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Très bonne pizza à petit prix. Personnels sympas| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 4 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"Une pizza bon marché, excellente de la première à la dernière part, à prix plus que raisonnable et un accueil chaleureux du patron qui est juste adorable.

Je ne peux que vous recommander Adelio, une pizzeria où on se sent comme à la maison !"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Bonnes pizzas à très bon prix| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"Très très bonne pizza! Le propriétaire est très accueillant et sympa !
Très bonne idée de formule"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"(Traduit par Google) Personnel agréable, service rapide, pizzas grandes et savoureuses.

(Avis d'origine)
Nice staff, quick service, big and tasty pizza."| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Très bon accueil, l'ambiance est chaleureuse, les pizza généreuses et peu chères.. je recommande !| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Pizza bien garnie 😋| 4 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Très très bonne pizza| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"C'est la meilleure PIZZERIA de Paris. Le personnel est très serviable. L'accueil est chaleureux.
N'hésitez pas !! Allez découvrir ce lieu"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"Meilleures pizzas que j'ai pu manger.
L'accueil est plus qu'au top, le proprio et son fils sont vraiment adorable.
Je recommande +++"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|pizza delicieuse, accueil super sympa| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Un pizzaiolo très gentil et humain, une pizza excellente et pleine d'amour à un prix tout à fait raisonnable, allez-y sans hésiter !!| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Super adresse! Pizza délicieuse, les produits sont frais et l'accueil est très sympa!| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Ras| 4 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 4 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"Franchement si vs êtes connaisseurs en bonne pizzas passez votre chemin,elles ne sont vraiment  pas bonnes,(elles sont grossières.,c est de la grosse bouffe qui cale)mm sur les photos ça se voit( ns n avions pas vu )
patron flatteur pour faire  passer la pilule, et au vue des avis ca fonctionne !( A notre avis ces gens la n ont jamais manges de bonnes pizzas )
bon bref,nous n y reviendrons pas"| 1 étoile 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"Des pizzas réellement maison et bien garnie, un accueil comme on n'en fait plus aujourd'hui.
Pizzeria au top à conseiller"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Très bien et une cuisine honnête. Le service est parfait. Je recommande ce restaurant.| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"(Traduit par Google) Meilleure pizza du monde 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

(Avis d'origine)
Best Pizza del mondo 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|La meilleure pizzeria| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Une vraie pizza à l’italienne, je me régal à chaque fois 😋| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 3 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Très bonne pizza, un régale à chaque fois , la boisson est offerte en plus d'un verre de thé à la menthe| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Pas toujours ouvert sur les créneaux d’ouverture… dommage| 2 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|Tres aimables et bien servis.| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"Accueil chaleureux, pizza excellente et très bon rapport qualité prix.
Je recommande vivement !"| 5 étoiles 
Adelio Pizza.|43bis Rue des Pyrénées, 75020 Paris|"Je viens d'aménager dans le quartier, dimanche soir... pizzas 🎉... petit tour sur google ""pizza autour de moi"", j'appelle Adelio et je passe commande, 10mins après me voilà : l'accueil est chaleureux et agréable, une carte de fidélité m'est délivrée, la pizza est bien chaude ! Retour maison 1min... bref je me suis régalée avec un bon verre de vin rouge 😊
Qualité/prix 👌
Accueil 👌
Bonne adresse
MERCI"| 5 étoiles 
